trajectory_index,source_cell_index,source_time,source_cell_type,predicted_label,max_prob,time_used,primary_domain,secondary_domain,prob__EryP,prob__HSC,prob__MasP,prob__MkP,prob__MoP,prob__NeuP,target_group,target_genes,z_score,time_requested,cell_type_requested,cell_type_used,label_rule,selection_source
1867,1867,0.0,EryP,MkP,0.9914725294459916,3.0,1,2,0.0065774107758457,0.0001540142275713,1.1836277794210384e-07,0.9914725294459916,0.0017954346525528,4.925352605870387e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5849,5849,0.0,EryP,MkP,0.9914596127126364,3.0,1,2,0.0084123429434199,6.718411614275253e-05,2.4414631213376303e-09,0.9914596127126364,6.042157845881247e-05,4.3620787877661226e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
537,537,0.0,EryP,MkP,0.9914511285208196,3.0,1,2,0.0084735862037949,1.111551622814725e-05,5.836465130963539e-07,0.9914511285208196,6.278098111065827e-05,8.05131533459649e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4558,4558,0.0,EryP,MkP,0.991251307531714,3.0,1,2,0.0082445373387776,0.000112845446687,1.639206968761498e-08,0.991251307531714,0.0003863233355093,4.969955242406135e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
35,35,0.0,EryP,MkP,0.991247227733833,3.0,1,2,0.003855596687053,7.364933808490709e-05,0.0046165584673508,0.991247227733833,0.0002055404259131,1.4273477650752998e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6893,6893,0.0,MkP,MkP,0.9912304353297312,3.0,1,2,5.058887111753562e-05,0.0081652564058529,1.0041065561635476e-06,0.9912304353297312,0.0005372913535292,1.5423933212969948e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3487,3487,0.0,EryP,MkP,0.9911752822037444,3.0,1,2,0.0087277851829673,2.382710094568426e-05,6.13093650446139e-08,0.9911752822037444,7.234472125197214e-05,6.994817256048386e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2039,2039,0.0,MkP,MkP,0.9911652464386772,3.0,1,2,0.0010744718368248,0.0040169688960733,0.0002076108014405,0.9911652464386772,0.0035104279034307,2.5274123553246385e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3684,3684,0.0,EryP,MkP,0.9911458961038736,3.0,1,2,0.0087388018635981,0.0001087879136013,2.8368381735057037e-08,0.9911458961038736,6.377537031583198e-06,1.0821351385670668e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7369,7369,0.0,EryP,MkP,0.99111442926147,3.0,1,2,0.007812834920423,0.0008131262847015,1.5930635997178713e-07,0.99111442926147,0.000259344121922,1.0610512344360868e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3269,3269,0.0,EryP,MkP,0.9910930084801745,3.0,1,2,0.008886854474289,1.163533900266864e-05,2.53456075411401e-08,0.9910930084801745,8.34984926605102e-06,1.265116603613574e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5957,5957,0.0,EryP,MkP,0.9908794298061324,3.0,1,2,0.0087937525548458,8.869143066382977e-05,5.454429699336708e-09,0.9908794298061324,0.0002350774363904,3.043317537697756e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
178,178,0.0,MkP,MkP,0.9907238377403924,3.0,1,2,0.0061590349387854,0.0013949941357951,0.0002222845380391,0.9907238377403924,0.0014935670200165,6.2816269712408e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8190,8190,0.0,EryP,MkP,0.9904437500495388,3.0,1,2,0.0093942472423435,0.000135464942693,1.2889082488219896e-07,0.9904437500495388,2.635019811838744e-05,5.867648129418677e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
575,575,0.0,EryP,MkP,0.9903702712357072,3.0,1,2,0.0087603662282619,9.114293397840233e-06,0.0008026352750351,0.9903702712357072,5.597084215025339e-05,1.642125447410572e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7819,7819,0.0,EryP,MkP,0.990316569494105,3.0,1,2,0.009514257090198,4.234382031209435e-06,8.881531904893809e-07,0.990316569494105,0.000163587274762,4.636057130147683e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6367,6367,0.0,EryP,MkP,0.9902941204074144,3.0,1,2,0.0084915480073277,4.867141906214312e-05,0.0004018690868143,0.9902941204074144,0.0007630318546655,7.592247157505961e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2341,2341,0.0,EryP,MkP,0.9901659164408037,3.0,1,2,0.0091930383904662,0.0001902059900418,5.415890967112021e-07,0.9901659164408037,0.0004488794355668,1.4181540249289731e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2902,2902,0.0,EryP,MkP,0.9901656786503882,3.0,1,2,0.0089218934720716,0.0003577716787758,8.197779558515613e-06,0.9901656786503882,0.0005449693251399,1.489094065684651e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2229,2229,0.0,EryP,MkP,0.9900968346656406,3.0,1,2,0.0087467092159269,0.000203405325783,0.0006165778079684,0.9900968346656406,0.0003334016133929,3.0713712881527653e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5461,5461,0.0,MkP,MkP,0.9896898421047944,3.0,1,2,0.0009913527978838,0.0092535958939573,1.229603625193861e-05,0.9896898421047944,4.989412152039288e-05,3.019045592324593e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3402,3402,0.0,EryP,MkP,0.9896138521623936,3.0,1,2,0.0011574838732245,0.0001347862312623,2.3576783949764546e-07,0.9896138521623936,0.0090931964810652,4.454842148436198e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7725,7725,0.0,MkP,MkP,0.9895350283625924,3.0,1,2,0.0102120426498166,3.64330761173335e-05,1.0298101747132575e-05,0.9895350283625924,0.0002058484369564,3.4937277020564335e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5063,5063,0.0,MasP,MkP,0.98938811987013,3.0,1,2,0.0025917687003889,0.002319104561964,0.0001512401787612,0.98938811987013,0.0055453427236292,4.42396512664355e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4070,4070,0.0,MkP,MkP,0.9892952540523674,3.0,1,2,0.0096127882858916,0.0006194419113234,0.0002411288585114,0.9892952540523674,0.0002181797404129,1.3207151492972754e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5605,5605,0.0,EryP,MkP,0.989277982402723,3.0,1,2,0.0060091539118975,0.0004832808918394,2.245584245674344e-06,0.989277982402723,0.0042250276889887,2.309520305628608e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1868,1868,0.0,EryP,MkP,0.9892594341169978,3.0,1,2,0.0064899388197718,0.0027946452266346,3.0183270449095e-05,0.9892594341169978,0.0012828335886574,0.000142964977489,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6172,6172,0.0,MkP,MkP,0.9891168577762578,3.0,1,2,0.001314459913182,0.0044216381008609,2.006270323368918e-06,0.9891168577762578,0.0051441658328132,8.721065624913571e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
930,930,0.0,EryP,MkP,0.989080551631766,3.0,1,2,0.0076665945318977,0.0022914913994251,3.3355384208062354e-08,0.989080551631766,0.0009530930126765,8.236068850374487e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3649,3649,0.0,EryP,MkP,0.9888217560921688,3.0,1,2,0.0018080773719161,0.0027283781362152,1.0315946516100764e-08,0.9888217560921688,0.0066381862494031,3.5918343501880463e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4846,4846,0.0,MkP,MkP,0.9887270868004948,3.0,1,2,4.063120160902955e-05,0.0108430587949967,8.212956032466792e-06,0.9887270868004948,0.0003776627842201,3.347462646916077e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5852,5852,0.0,EryP,MkP,0.9887230776405204,3.0,1,2,0.0112558729657924,5.618402618648848e-06,5.327574830865471e-07,0.9887230776405204,1.4866721740861611e-05,3.1511844674601545e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5428,5428,0.0,MkP,MkP,0.9886194839978876,3.0,1,2,0.001373823602495,0.0064475808178489,6.738820329735904e-05,0.9886194839978876,0.0034837095098441,8.013868626813438e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1991,1991,0.0,MkP,MkP,0.9885838386107124,3.0,1,2,0.0001909216593465,0.0088569760605079,2.823925066044959e-06,0.9885838386107124,0.0023550359114409,1.0403832925970485e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2337,2337,0.0,EryP,MkP,0.9884915403777768,3.0,1,2,0.0114169962000991,2.500918080225591e-05,9.2427588946344e-08,0.9884915403777768,6.568293226556707e-05,6.788814674077713e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6540,6540,0.0,EryP,MkP,0.988454410840462,3.0,1,2,0.0107340916270593,1.114342214923393e-05,5.481088433197448e-08,0.988454410840462,0.0007998148216821,4.844777626598126e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5053,5053,0.0,MkP,MkP,0.9884365758078574,3.0,1,2,0.0087487401582704,0.0026008549042084,3.49876007375194e-06,0.9884365758078574,0.0002061480572377,4.182312352231856e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5433,5433,0.0,MkP,MkP,0.9882956857117016,3.0,1,2,0.0068208127654878,0.0042660755182079,5.074781577431199e-07,0.9882956857117016,0.0006166145837299,3.039427149092272e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6944,6944,0.0,EryP,MkP,0.9882230696632938,3.0,1,2,0.0108892450342936,3.788356039870384e-05,2.8360679613380752e-05,0.9882230696632938,0.0008206000590856,8.41003315114198e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5354,5354,0.0,EryP,MkP,0.9881947531802696,3.0,1,2,0.0115022042482805,0.0001163347197065,3.522513109860624e-05,0.9881947531802696,0.0001511364176973,3.463029471987283e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1486,1486,0.0,MkP,MkP,0.9881815278393984,3.0,1,2,0.0078921121283163,0.0001601533146788,0.0030475964035781,0.9881815278393984,0.0007157368484851,2.8734655429185363e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2264,2264,0.0,EryP,MkP,0.9879090256188424,3.0,1,2,0.0020161603906698,0.0095790042704823,6.496232492045634e-07,0.9879090256188424,0.0004573705412176,3.778955553873058e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1028,1028,0.0,MkP,MkP,0.9877039448510904,3.0,1,2,0.0092070309083697,0.0013323108395987,0.0003233871078013,0.9877039448510904,0.0014229649252718,1.0361367867798368e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2589,2589,0.0,MkP,MkP,0.9876369057786064,3.0,1,2,0.0026802882805894,0.0013787862173464,6.19450989670022e-05,0.9876369057786064,0.0082232364088212,1.8838215669570244e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6196,6196,0.0,MkP,MkP,0.9875106251788024,3.0,1,2,0.0063463974848937,0.0044189036377999,5.81443036190866e-05,0.9875106251788024,0.001659549084628,6.380310256614691e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1029,1029,0.0,EryP,MkP,0.9873747023201108,3.0,1,2,0.01147997561432,0.0007075675147106,1.4374514306907615e-05,0.9873747023201108,0.0004152748798968,8.105156654777434e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2021,2021,0.0,MkP,MkP,0.9873441387010288,3.0,1,2,0.0057649623620171,6.990161403207983e-05,0.0064868963078528,0.9873441387010288,0.0003318297773818,2.271237687416229e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
971,971,0.0,EryP,MkP,0.98732332871782,3.0,1,2,0.0123591109480091,0.0001517628279483,8.33980641739436e-06,0.98732332871782,0.0001566154346956,8.422651096734158e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2003,2003,0.0,EryP,MkP,0.9873103947231332,3.0,1,2,0.0123326630549204,0.0001789851911508,3.048273240255511e-08,0.9873103947231332,0.0001776644115285,2.6213653442598125e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2355,2355,0.0,EryP,MkP,0.9872791368570776,3.0,1,2,0.0123932214230116,0.0002818592541184,1.0339489807770993e-07,0.9872791368570776,4.474579439173748e-05,9.332765025875228e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2244,2244,0.0,EryP,MkP,0.9871823362655744,3.0,1,2,0.0122575380173823,3.466556860363886e-05,3.6617452268660937e-06,0.9871823362655744,0.000521232435233,5.659679796775462e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1020,1020,0.0,MkP,MkP,0.9871596298241608,3.0,1,2,0.0109800096529928,0.000332308368347,1.517367937966264e-07,0.9871596298241608,0.0015232154174437,4.685000261962358e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3639,3639,0.0,MasP,MkP,0.9871552323748932,3.0,1,2,0.0046336974236916,0.0019739434809228,0.0035168902097286,0.9871552323748932,0.0026852762604263,3.496025033742293e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
632,632,0.0,EryP,MkP,0.9871480600418454,3.0,1,2,0.0118420476574714,1.7070291760213778e-05,1.168772433654797e-05,0.9871480600418454,0.0009801101977391,1.0240868473265616e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2466,2466,0.0,MkP,MkP,0.9871049587389248,3.0,1,2,0.0061811914842739,0.0054754837520564,7.239502037068852e-05,0.9871049587389248,0.001131696268949,3.427473542521365e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6090,6090,0.0,MkP,MkP,0.9870947466723,3.0,1,2,0.0057579912459062,0.0012044226426744,0.0053820641264262,0.9870947466723,0.000533771120471,2.700419222227336e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3282,3282,0.0,EryP,MkP,0.9868759202866788,3.0,1,2,0.0023551261978955,3.2493674036506835e-05,0.0105328127346538,0.9868759202866788,0.0002016111682222,2.035938513203493e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2519,2519,0.0,EryP,MkP,0.986836870042251,3.0,1,2,0.0117979268672712,0.0005700516132638,1.373151281410428e-06,0.986836870042251,0.0007911436049538,2.634720978558417e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5557,5557,0.0,EryP,MkP,0.9867642222859538,3.0,1,2,0.0118311529600486,2.3085961203793548e-05,9.125626680537131e-06,0.9867642222859538,0.0013719805473145,4.32618798657556e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5574,5574,0.0,EryP,MkP,0.9867264789387916,3.0,1,2,0.0109232117151599,3.85651137295722e-05,0.0005285886437652,0.9867264789387916,0.0017822182449918,9.373435618436242e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5545,5545,0.0,MkP,MkP,0.9866314882361328,3.0,1,2,0.0132906152776347,1.897468251373469e-05,8.036641730329957e-08,0.9866314882361328,5.878002718251538e-05,6.141011897200041e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1802,1802,0.0,EryP,MkP,0.9865202011426676,3.0,1,2,0.0127128609607804,0.0001290962965381,3.6283991615259113e-07,0.9865202011426676,0.0006369150672009,5.636928967558255e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5844,5844,0.0,EryP,MkP,0.9864515288073832,3.0,1,2,0.0082343068592828,0.0038668373821602,0.0004056712617814,0.9864515288073832,0.0009331055962846,0.0001085500931074,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2713,2713,0.0,EryP,MkP,0.9864407075475384,3.0,1,2,0.0135212534269088,3.0123700199906973e-05,8.753054081482981e-07,0.9864407075475384,6.56010949255322e-06,4.799104518104931e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2614,2614,0.0,EryP,MkP,0.9863470661678456,3.0,1,2,0.0086271083709463,8.18422019802924e-05,1.3925308224429963e-06,0.9863470661678456,0.0049410348066844,1.555921720903473e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8059,8059,0.0,EryP,MkP,0.9862771559865308,3.0,1,2,0.0137112974371142,5.952661913055371e-06,7.770269710302129e-07,0.9862771559865308,4.634052344132197e-06,1.828351266046197e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7237,7237,0.0,EryP,MkP,0.9862582820321456,3.0,1,2,0.0135701697348019,2.3336645719258e-05,2.973823233955044e-06,0.9862582820321456,0.0001418895768754,3.3481872237019225e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6955,6955,0.0,EryP,MkP,0.9860081359915012,3.0,1,2,0.0077886836763062,0.0006292295427404,5.554837280884864e-07,0.9860081359915012,0.0055723470722624,1.0482334615409717e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1336,1336,0.0,EryP,MkP,0.9855723687957574,3.0,1,2,0.0123931367721414,0.0001356189307727,1.116770140577641e-06,0.9855723687957574,0.0018973512007218,4.07530465911287e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7592,7592,0.0,MkP,MkP,0.9855365016324676,3.0,1,2,0.0143021664504243,1.3924394217586022e-05,3.652438505918744e-07,0.9855365016324676,0.0001469473832447,9.48957948616897e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1106,1106,0.0,MkP,MkP,0.9855139652668786,3.0,1,2,0.0082669759695722,0.0033666997931958,1.862801794651912e-05,0.9855139652668786,0.0028309850027604,2.7459496465382388e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
2350,2350,0.0,EryP,MkP,0.9855050437964644,3.0,1,2,0.0135867697298053,1.2426498396177404e-05,3.536428571356594e-09,0.9855050437964644,0.0008956932427311,6.319617436871752e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3786,3786,0.0,MkP,MkP,0.9854800083835098,3.0,1,2,0.0127323665020669,0.0015043715493135,2.155851517727124e-05,0.9854800083835098,0.0002613838231597,3.112267730156705e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1785,1785,0.0,MkP,MkP,0.9852419129764032,3.0,1,2,0.0023384688149076,0.0116435689494754,2.3546471165876178e-06,0.9852419129764032,0.0007718325404948,1.8620716024792928e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6740,6740,0.0,MkP,MkP,0.9852403780847396,3.0,1,2,0.0026192257407959,0.0121192749911814,3.152313746232944e-06,0.9852403780847396,9.769848686123103e-06,8.199020850700937e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5570,5570,0.0,MkP,MkP,0.9851359240789936,3.0,1,2,0.002968023112909,0.0008283278201835,1.23629369648196e-05,0.9851359240789936,0.0110487629074068,6.599143542214189e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
6549,6549,0.0,EryP,MkP,0.984993910296696,3.0,1,2,0.0148558862372042,4.64524177504635e-05,4.1419843894925443e-08,0.984993910296696,0.0001033278378954,3.817906099348032e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5931,5931,0.0,EryP,MkP,0.9849474384425818,3.0,1,2,0.0101063475714463,9.097251728535528e-05,0.003738550023069,0.9849474384425818,0.0011121432166886,4.548228928821712e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1306,1306,0.0,EryP,MkP,0.984936756379349,3.0,1,2,0.0145460847492276,0.000119021025663,1.8140104073052504e-06,0.984936756379349,0.000396229994881,9.38404719478508e-08,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3283,3283,0.0,EryP,MkP,0.9847453263569342,3.0,1,2,0.012127029116615,7.430804941132206e-05,2.455070801692904e-06,0.9847453263569342,0.0030494568778507,1.424528386887147e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4453,4453,0.0,EryP,MkP,0.9847165497925088,3.0,1,2,0.0150874177415374,0.0001319169489932,1.7547318663248434e-06,0.9847165497925088,5.780147968172424e-05,4.55930541244496e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3970,3970,0.0,EryP,MkP,0.9845996789927448,3.0,1,2,0.0153097939943591,3.137637096391861e-06,8.303882236888662e-06,0.9845996789927448,7.888256105297123e-05,2.029325096183581e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
1813,1813,0.0,EryP,MkP,0.9845820301128494,3.0,1,2,0.0076005147013575,0.0059759191003071,4.901718464737614e-06,0.9845820301128494,0.0017943056718816,4.232869513944512e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8351,8351,0.0,EryP,MkP,0.9842965406970122,3.0,1,2,0.0156356609955688,3.392628134869775e-05,2.168608146981641e-07,0.9842965406970122,3.2708883765188146e-05,9.462814904845628e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5247,5247,0.0,EryP,MkP,0.9842933331920752,3.0,1,2,0.0154956058617843,2.834639541003169e-05,1.895693566403788e-07,0.9842933331920752,0.0001802717531242,2.253228249635067e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
8252,8252,0.0,EryP,MkP,0.9842409479788218,3.0,1,2,0.0156063822483309,4.703101229700859e-05,1.0098804914505662e-08,0.9842409479788218,0.0001053939496838,2.347120613699285e-07,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
3826,3826,0.0,MkP,MkP,0.9841140531327532,3.0,1,2,0.0043898183651673,0.0007299338541603,0.0105439082671244,0.9841140531327532,0.0001948327072813,2.745367351328164e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
4911,4911,0.0,MkP,MkP,0.98411083635816,3.0,1,2,0.0009573382054455,0.0105031728440281,0.0003471165052848,0.98411083635816,0.0039576211647717,0.0001239149223096,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
5439,5439,0.0,EryP,MkP,0.9840648888998578,3.0,1,2,0.0148410735640217,0.000271825278002,1.1872557256311277e-06,0.9840648888998578,0.0008173738387805,3.651163612308032e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
7458,7458,0.0,EryP,MkP,0.9840442477299184,3.0,1,2,0.0132710303638295,0.0024067895403941,1.855103348181456e-08,0.9840442477299184,0.0002668009023659,1.1112912458487304e-05,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
162,162,0.0,EryP,MkP,0.9840032175458076,3.0,1,2,0.0150986635121897,5.537322499380925e-05,5.50208523989661e-08,0.9840032175458076,0.0008393197453763,3.370950780097896e-06,Mk_union,ITGA2B|GP1BA|PF4|PPBP,4.0,3.0,MkP,MkP,endpoint,endpoint_catalog
