samples,x1,x2,x3,x4
0.0,0.10654803750653513,0.0,2.140934744018558,4.5521929101894005e-26
0.0,0.22988981236192504,0.0,1.9554497478599229,4.175113184754104e-24
0.0,0.1453384477117701,0.15795721457307124,1.947713997284673,1.7349420709439563e-23
0.0,0.0,0.0,1.8655549488965724,7.187781739060989e-28
0.0,0.0,0.0,1.923220243489587,7.187781739060989e-28
0.0,0.0,0.023421473253652077,2.1550500492814075,1.4433344894564965e-27
0.0,0.0,0.09843223984765838,1.978601115577449,1.2501837679400199e-26
0.0,0.0,0.06748194921666038,1.88772779784377,5.2003079897850594e-27
0.0,0.03824097461840506,0.01664522082130561,2.049245126400815,5.3730663747358715e-27
0.0,0.02891686439078181,0.24553001399108942,1.9362260015748685,1.9609038189175086e-24
0.0,0.0,0.0,1.9444522880839745,7.187781739060989e-28
0.0,0.0,0.11890165311075518,2.1420504247989856,2.2097645691158933e-26
0.0,0.0,0.0,2.0471415556386403,7.187781739060989e-28
0.0,0.0,0.06329318177555109,2.0202923020851298,4.611405519723037e-27
0.0,0.0,0.15475052013300616,2.179587767309552,5.872325879844444e-26
0.0,0.0,0.0,2.0285865390724904,7.187781739060989e-28
0.0,0.0334456789987025,0.06585442726728305,2.201020453876635,1.870336208724663e-26
0.0,0.0,0.0,1.8620680771985474,7.187781739060989e-28
0.0,0.0,0.0,2.1794557863517787,7.187781739060989e-28
0.0,0.0,0.022378795163889853,1.9983577103927248,1.3995535053810116e-27
0.0,0.1188393273448084,0.2526932425873622,1.946913122707968,7.493686788625086e-23
0.0,0.0,0.1044160877069072,2.068189148962631,1.4779675328442034e-26
0.0,0.18467073257360336,0.0583928185325964,1.964070790921294,4.5975616346281235e-24
0.0,0.05906548306923093,0.11087035805829078,2.0820482181197364,1.814024238493275e-25
0.0,0.05072740311072978,0.10666746895891539,2.1169295590445674,1.166765434565791e-25
0.0,0.13821589910375273,0.06487098875896427,1.9832881919683145,1.0036958722543697e-24
0.0,0.014671368643332284,0.12065089665083568,1.9183064329012764,4.161498325805373e-26
0.0,0.03686733088729012,0.0,2.002874482293482,3.0984399579828807e-27
0.0,0.12784518626072988,0.019109906801990335,2.004643654815615,1.794338046244176e-25
0.0,0.0,0.07462535660272207,2.0645484181141076,6.378090580056561e-27
0.0,0.21632547233054603,0.0,2.021915032766394,2.578206559623966e-24
0.0,0.024938368371075527,0.15774532797634744,1.9904704467613048,1.715092117204011e-25
0.0,0.027902152577033924,0.060789650971653925,2.0186609123156356,1.2998500767489932e-26
0.0,0.0,0.01940899928983076,2.107363174985977,1.281844936737268e-27
0.0,0.0,0.0132969674146876,1.9299879185060826,1.0692296542166367e-27
0.0,0.11950466289248425,0.0,1.9441078152728413,7.423014852537336e-26
0.0,0.03772118750645209,0.15655240292343406,1.9934249738927012,2.7476101138646344e-25
0.0,0.0,0.18811570694405902,1.8551986099583755,1.4250734285246618e-25
0.0,0.0,0.04400144500533324,1.949794577564739,2.6392098929051387e-27
0.0,0.0,0.07083564472993534,2.02438007137712,5.72412653270833e-27
0.0,0.0,0.0,2.0872457328280145,7.187781739060989e-28
0.0,0.0650201177958661,0.0,2.1846636996047666,9.284311734842434e-27
0.0,0.0,0.0,1.9308091930118756,7.187781739060989e-28
0.0,0.0,0.024333944932269185,1.9758763942143671,1.4827440368525413e-27
0.0,0.03520553965142968,0.0,2.144376460407326,2.9026519849308936e-27
0.0,0.0,0.11172958315881276,2.0342725346377706,1.8116987029705904e-26
0.0,0.045675321915378396,0.056976728023220395,2.0447708560017315,2.3401178924136854e-26
0.0,0.06427227598675439,0.13291525301324314,2.019652116970147,4.0755351176153434e-25
0.0,0.07090037575885123,0.0,2.1440117215449472,1.1652769864550104e-26
0.0,0.0,0.18009404329108158,1.9959842049355656,1.1538566950330946e-25
0.0,0.0,0.012810441491078928,1.931894834252512,1.0538706097755528e-27
0.0,0.08406435489887241,0.0,1.955381656678522,1.9330874816888405e-26
0.0,0.0,0.0,1.7576120673371043,7.187781739060989e-28
0.0,0.0,0.07604146561442975,2.078580015865083,6.640707004120041e-27
0.0,0.04254575617849648,0.0,1.995228864385802,3.871052153155944e-27
0.0,0.0,0.0,2.150339830176715,7.187781739060989e-28
0.0,0.08773622905756714,0.0,2.0026885838994533,2.224840263277056e-26
0.0,0.02083828079475525,0.0,1.9752822617479402,1.647050978682107e-27
0.0,0.0,0.0,1.9718899707114046,7.187781739060989e-28
0.0,0.17976865268495226,0.06408428612670099,1.9428821010217203,4.5316281090296246e-24
0.0,0.05725827813561586,0.13993554365860023,2.092463368291277,3.7600042664411227e-25
0.0,0.005963036992017413,0.0,2.069822331361359,9.120717784338545e-28
0.0,0.03934853854217496,0.08951932200277324,2.063517180168197,4.623321816551971e-26
0.0,0.10495527153193351,0.0,2.1317394065634327,4.285628384970624e-26
0.0,0.019759960469239966,0.20752608726252655,1.9310812181910433,5.187402198999355e-25
0.0,0.17359638031652494,0.01979107834626478,1.9348581996385552,9.943717925343106e-25
0.0,0.0,0.0,2.0424165946401915,7.187781739060989e-28
0.0,0.05228354880354996,0.0,1.9975645407739018,5.662150506660549e-27
0.0,0.21422703586118638,0.17275431701007116,2.0436323669674032,3.1620173355115815e-22
0.0,0.003800347816820029,0.012003132671826131,2.0613517972730415,1.197600803792117e-27
0.0,0.0,0.0,1.833141592612241,7.187781739060989e-28
0.0,0.03992231226052793,0.0647195939702741,1.9516813537700626,2.3346653429577168e-26
0.0,0.15739867632900328,0.0,1.853562511979018,3.0429606664216513e-25
0.0,0.022445181855997205,0.10470983026121546,2.168392769145787,3.638731938836439e-26
0.0,0.0,0.10786808334312957,1.9961491530499293,1.6272633607984676e-26
0.0,0.0,0.08836599374866724,2.065232287841342,9.418650645847711e-27
0.0,0.0,0.14765403497258958,2.138009135414745,4.849212528873487e-26
0.0,0.0,0.03958035334374091,2.049403018628274,2.3199417264268602e-27
0.0,0.026067376582390712,0.0,1.9328376632061948,2.025258796059625e-27
0.0,0.0,0.11727290192593648,2.054360015459443,2.112495901992229e-26
0.0,0.0,0.07716987106483447,1.7151457379369925,6.857491832400176e-27
0.0,0.11487657003721036,0.0,1.9637559058596867,6.235812952132758e-26
0.0,0.0,0.0,2.116082678737852,7.187781739060989e-28
0.0,0.0,0.03465038817307158,1.9953079421120816,2.0083282549020516e-27
0.0,0.04770408272231215,0.007682189106025536,1.871700777581143,5.9600539767272206e-27
0.0,0.09962668194471401,0.0,1.8443418101340248,3.500917013657984e-26
0.0,0.0,0.1500759790634311,2.0850221742113493,5.177197024371511e-26
0.0,0.0,0.0,1.9678364948782618,7.187781739060989e-28
0.0,0.2076747983560841,0.03819354522315534,2.043004164719107,5.864779204502081e-24
